index,date,amount,merchant,description,receipt_url,has_receipt,gemini_verdict,llama_verdict,final_status,verification_sources
192,2024-09-09,$7.55,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-09-09_7_55.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
199,2024-09-10,$69.90,DEL FRISCOS GRILL NASHVL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/missing_receipt_downhome_09-10-2024_697d5c71.jpg,Yes,VERIFIED,VERIFIED,VERIFIED,"gemini_csv,targeted_csv,llama_log"
201,2024-09-11,$86.62,CADILLAC BAR LAS VEGAS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cadillac_bar_las_vegas_2024-09-11_86_62_3.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
206,2024-09-11,$20.66,TST* PYRAMIDS CAFE - AIRP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tst_pyramids_cafe_airp_2024-09-11_20_66_3.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
207,2024-09-11,$44.78,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-09-11_44_78_3.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
209,2024-09-12,$26.92,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-09-12_26_92_3.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
211,2024-09-12,$41.98,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-09-12_41_98.png,Yes,VERIFIED,ERROR,VERIFIED,"gemini_csv,targeted_csv,llama_log"
215,2024-09-15,$76.81,APPLE.COM/BILL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-09-15_76_81_3.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
216,2024-09-15,$77.89,APPLE.COM/BILL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-09-15_77_89_3.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
219,2024-09-16,$17.88,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-09-16_17_88.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
220,2024-09-16,$38.24,PARKINGMANAGEMENTCOMPANY,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/parkingmanagementcompany_2024-09-16_38_24_3.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
223,2024-09-16,$40.07,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-16_40_07.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
228,2024-09-18,$29.22,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-09-18_29_22.png,Yes,VERIFIED,MISMATCH,VERIFIED,"gemini_csv,targeted_csv,llama_log"
229,2024-09-18,$71.09,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-18_71_09.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
232,2024-09-19,$11.63,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-19_11_63.jpg,Yes,VERIFIED,VERIFIED,VERIFIED,"gemini_csv,targeted_csv,llama_log"
233,2024-09-19,$38.78,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-19_38_78.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
240,2024-09-24,$689.59,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-24_689_59.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
244,2024-09-25,$224.64,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-25_224_64.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
246,2024-09-26,$19.99,IMDBPRO,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/imdbpro_2024-09-26_19_99.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
247,2024-09-26,$8.85,PARK HAPPY LLC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/park_happy_llc_2024-09-26_8_85.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
248,2024-09-26,$14.22,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-26_14_22.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
251,2024-09-30,$32.93,MIDJOURNEY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2024-09-30_32_93.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
254,2024-10-01,$10.49,TST*BONGO JAVA BELMONT,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstbongo_java_belmont_2024-10-01_10_49_3.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
258,2024-10-03,$106.85,TST* SMOKIN THIGHS LLC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tst_smokin_thighs_llc_2024-10-03_106_85.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
263,2024-10-04,$21.00,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-10-04_21_0.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
266,2024-10-07,$52.99,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-07_52_99.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
267,2024-10-07,$29.73,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-07_29_73.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
268,2024-10-08,$10.00,CALENDARBRIDGE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2024-10-08_10_0.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
269,2024-10-08,$83.92,CORNER PUB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-10-08_83_92.heic,Yes,VERIFIED,ERROR,VERIFIED,"gemini_csv,targeted_csv,llama_log"
271,2024-10-08,$26.25,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-10-08_26_25_3.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
273,2024-10-09,$30.05,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-09_30_05.png,Yes,VERIFIED,VERIFIED,VERIFIED,"gemini_csv,targeted_csv,llama_log"
277,2024-10-11,$23.27,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-11_23_27.PNG,Yes,VERIFIED,VERIFIED,VERIFIED,"gemini_csv,targeted_csv,llama_log"
281,2024-10-13,$9.00,SOURCEGRAPH INC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sourcegraph_inc_2024-10-13_9_0.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
282,2024-10-14,$5.00,CLOUDFLARE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cloudflare_2024-10-14_5_0.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
284,2024-10-16,$1450.00,ACADEMY OF COUNTRY MUS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/academy_of_country_mus_2024-10-16_1450_0.jpg,Yes,RATE_LIMITED,VERIFIED,VERIFIED,"gemini_csv,llama_log"
289,2024-10-16,$37.48,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-16_37_48.jpg,Yes,VERIFIED,,VERIFIED,"gemini_csv,targeted_csv"
294,2024-10-22,$144.00,RUNWAY STANDARD PLAN,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/runway_standard_plan_2024-10-22_144_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
295,2024-10-23,$6.73,201 BELCOURT LOT,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/201_belcourt_lot_2024-10-23_6_73.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
297,2024-10-23,$34.75,TST*FIDO BONGO JAVA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstfido_bongo_java_2024-10-23_34_75_3.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
298,2024-10-24,$21.95,CLAUDE.AI SUBSCRIPTION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2024-10-24_21_95.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
327,2024-11-08,$45.24,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-08_45_24.PNG,Yes,VERIFIED,,VERIFIED,targeted_csv
362,2024-11-25,$51.98,CORNER PUB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-11-25_51_98.heic,Yes,VERIFIED,,VERIFIED,targeted_csv
405,2024-12-07,$19.00,DESERT STAR LOUNGE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/desert_star_lounge_2024-12-07_19_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
408,2024-12-07,$33.16,PIZZA FORTE HARD ROCK,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pizza_forte_hard_rock_2024-12-07_33_16.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
427,2024-12-17,$21.00,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-12-17_21_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
428,2024-12-17,$80.70,TST*CROWS NEST,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstcrows_nest_2024-12-17_80_7.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
429,2024-12-18,$160.00,CHARTMETRIC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/chartmetric_2024-12-18_160_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
430,2024-12-18,$15.99,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-12-18_15_99_3.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
431,2024-12-18,$55.98,W NASHVILLE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/w_nashville_2024-12-18_55_98.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
432,2024-12-18,$180.00,W NASHVILLE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/w_nashville_2024-12-18_180_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
434,2024-12-19,$16.29,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-12-19_16_29.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
435,2024-12-19,$360.00,ROSTR PRO* TRIAL OVER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/rostr_pro_trial_over_2024-12-19_360_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
436,2024-12-20,$20.68,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-12-20_20_68.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
437,2024-12-20,$49.84,TST*GREEN HILLS GRILLE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstgreen_hills_grille_2024-12-20_49_84_3.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
441,2024-12-24,$21.95,CLAUDE.AI SUBSCRIPTION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2024-12-24_21_95.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
442,2024-12-24,$28.00,PIKA.ART,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pikaart_2024-12-24_28_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
450,2025-01-05,$155.60,THE GOAT MOUNT JULIET,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/the_goat_mount_juliet_2025-01-05_155_6.jpg,Yes,VERIFIED,,VERIFIED,"gemini_csv,targeted_csv"
451,2025-01-06,$18.47,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-01-06_18_47.jpg,Yes,VERIFIED,,VERIFIED,"gemini_csv,targeted_csv"
452,2025-01-06,$15.99,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-01-06_15_99_3.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
455,2025-01-06,$50.00,THE DONELSON PUB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/the_donelson_pub_2025-01-06_50_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
457,2025-01-07,$16.54,SQ *MONAMIE COFFEE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sq_monamie_coffee_2025-01-07_16_54.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
459,2025-01-08,$17.88,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-01-08_17_88.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
460,2025-01-08,$13.13,SPOTIFY USA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2025-01-08_13_13_3.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
537,2025-02-21,$26.25,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-02-21_26_25_3.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
538,2025-02-24,$21.95,CLAUDE.AI SUBSCRIPTION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2025-02-24_21_95.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
541,2025-02-25,$49.61,TST* BOOTLEGGERS INN,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tst_bootleggers_inn_2025-02-25_49_61.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
546,2025-02-26,$15.99,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-02-26_15_99.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
572,2025-03-13,$36.75,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-03-13_36_75_3.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
580,2025-03-21,$9.00,HUGGINGFACE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/huggingface_2025-03-21_9_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
583,2025-03-22,$46.45,TST* TWO HANDS - NASHVILL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tst_two_hands_nashvill_2025-03-22_46_45.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
587,2025-03-24,$21.95,CLAUDE.AI SUBSCRIPTION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2025-03-24_21_95.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
588,2025-03-24,$26.65,DD *DOORDASH SHIPLEYDO,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_shipleydo_2025-03-24_26_65.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
590,2025-03-25,$66.83,12 SOUTH TAPROOM &AMP; GRILL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/12_south_taproom_amp_grill_2025-03-25_66_83.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
591,2025-03-25,$36.72,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-03-25_36_72.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
592,2025-03-25,$48.00,OBSIDIAN.MD,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/obsidianmd_2025-03-25_48_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
593,2025-03-25,$30.73,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2025-03-25_30_73.png,Yes,VERIFIED,,VERIFIED,gemini_csv
607,2025-04-02,$109.75,ANTHROPIC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/anthropic_2025-04-02_109_75.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
608,2025-04-02,$27.44,ANTHROPIC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/anthropic_2025-04-02_27_44.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
612,2025-04-04,$33.74,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-04-04_33_74.PNG,Yes,VERIFIED,,VERIFIED,gemini_csv
621,2025-04-08,$10.00,CALENDARBRIDGE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2025-04-08_10_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
622,2025-04-08,$13.13,SPOTIFY USA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2025-04-08_13_13_3.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
623,2025-04-08,$92.19,TOPAZ LABS SOFTWARE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/topaz_labs_software_2025-04-08_92_19.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
624,2025-04-10,$32.44,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-04-10_32_44.PNG,Yes,VERIFIED,,VERIFIED,gemini_csv
627,2025-04-11,$21.00,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-04-11_21_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
772,2025-08-08,$13.13,SPOTIFY USA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2025-08-08_13_13_3.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
778,2025-08-16,$19.99,DAVINCI AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/davinci_ai_2025-08-16_19_99.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
780,2025-08-24,$21.95,CLAUDE.AI SUBSCRIPTION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2025-08-24_21_95.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
782,2025-08-26,$9.00,HUGGINGFACE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/huggingface_2025-08-26_9_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
784,2025-08-28,$20.00,IDEOGRAM AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/ideogram_ai_2025-08-28_20_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
785,2025-08-30,$5.00,EVERY STUDIO,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/every_studio_2025-08-30_5_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
786,2025-09-01,$19.76,EXPENSIFY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2025-09-01_19_76_3.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
804,2024-10-16,$26.22,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-16_26_22.png,Yes,VERIFIED,,VERIFIED,"gemini_csv,targeted_csv"
806,2024-10-21,$50.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-21_50_0.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
818,2024-10-16,$26.22,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-16_26_22_2.png,Yes,VERIFIED,,VERIFIED,"gemini_csv,targeted_csv"
819,2024-10-21,$50.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-21_50_0_2.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
827,2024-10-23,$6.73,Belcourt Luke II,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/belcourt_luke_ii_2024-10-23_6_73.jpg,Yes,VERIFIED,,VERIFIED,gemini_csv
